SECTOR,SHELF,REEF_NAME,REEF_ID,LATITUDE,LONGITUDE,P_CODE,VISIT_NO,YEAR_CODE,REPORT_YEAR,SAMPLE_DATE,MEAN_LIVE_CORAL,MEAN_SOFT_CORAL,MEAN_DEAD_CORAL,TOTAL_COTS,MEAN_COTS_PER_TOW,TOTAL_TROUT,MEAN_TROUT_PER_TOW,TOWS
PC,I,FIFE REEF,13081S,-13.658333,143.725,RM,9,200001,2001,2000-07-26,40.662,2.794,1.397,0,0,,,34
PC,I,PELICAN ISLAND REEF(13107),13107S,-13.916667,143.841667,RM,3,199495,1995,1994-10-09,8.409,,0.303,0,0,,,33
PC,I,PELICAN ISLAND REEF(13107),13107S,-13.916667,143.841667,RM,6,199798,1998,1997-10-24,23.514,5.608,0.608,0,0,,,37
PC,I,PELICAN ISLAND REEF(13107),13107S,-13.916667,143.841667,RM,9,200001,2001,2000-07-26,30.742,8.359,0.703,0,0,,,32
PC,I,PELICAN ISLAND REEF(13107),13107S,-13.916667,143.841667,RM,21,201213,2013,2013-02-04,30.213,3.171,2.134,0,0,13,0.317073170731707,41
PC,I,CLACK REEF,14017S,-14.066667,144.241667,RM,2,199394,1994,1993-10-09,17.945,,0.678,7,0.119,,,59
PC,I,CLACK REEF,14017S,-14.066667,144.241667,RM,8,199900,2000,1999-10-13,34.464,3.73,2.262,1,0.016,,,63
PC,I,CLACK REEF,14017S,-14.066667,144.241667,RAP,14,200506,2006,2005-10-11,21.543,2.5,1.992,130,2.031,9,0.140625,64
PC,I,CLACK REEF,14017S,-14.066667,144.241667,RM,21,201213,2013,2013-02-01,38.59,2.628,2.147,19,0.244,28,0.358974358974359,78
PC,I,CLACK REEF,14017S,-14.066667,144.241667,RM,25,201617,2017,2016-08-19,18.208,3.464,2.59,19,0.229,2,0.0240963855421687,83
PC,M,CELEBRATION REEF,13041S,-13.275,143.691667,RM,2,199394,1994,1993-10-02,21.912,,0.539,0,0,,,51
PC,M,CELEBRATION REEF,13041S,-13.275,143.691667,RM,8,199900,2000,1999-10-11,20.99,7.188,2.24,4,0.083,,,48
PC,M,CELEBRATION REEF,13041S,-13.275,143.691667,RAP,14,200506,2006,2005-10-07,3.542,4.844,1.354,0,0,3,0.0625,48
PC,M,CELEBRATION REEF,13041S,-13.275,143.691667,RM,21,201213,2013,2013-02-06,12.34,3.245,2.34,1,0.021,2,0.0425531914893617,47
PC,M,CELEBRATION REEF,13041S,-13.275,143.691667,RM,25,201617,2017,2016-08-21,11.759,4.074,10.093,1,0.019,4,0.0740740740740741,54
PC,M,BLANCHARD REEF,13060S,-13.416667,143.75,RM,21,201213,2013,2013-02-06,16.628,3.532,1.651,1,0.009,6,0.055045871559633,109
PC,M,BLANCHARD REEF,13060S,-13.416667,143.75,RM,25,201617,2017,2016-08-21,11.745,4.316,10.448,10,0.094,6,0.0566037735849057,106
PC,M,13063S,13063S,-13.416667,143.816667,RM,1,199293,1993,1992-12-12,23.836,,2.74,1,0.014,,,73
PC,M,13063S,13063S,-13.416667,143.816667,RM,4,199596,1996,1995-09-19,21.034,,1.078,8,0.138,,,58
PC,M,13063S,13063S,-13.416667,143.816667,RM,7,199899,1999,1998-10-23,21.136,3.136,1.909,3,0.055,,,55
PC,M,13063S,13063S,-13.416667,143.816667,RM,10,200102,2002,2001-07-12,16.27,3.79,2.419,2,0.032,,,62
PC,M,13063S,13063S,-13.416667,143.816667,RM,29,202021,2021,2020-12-16,13.347,3.347,1.048,0,0,7,0.112903225806452,62
PC,M,MORRIS ISLAND REEF,13072S,-13.483333,143.733333,RM,21,201213,2013,2013-02-05,20.753,3.013,1.795,0,0,13,0.166666666666667,78
PC,M,MORRIS ISLAND REEF,13072S,-13.483333,143.733333,RM,25,201617,2017,2016-08-24,23.784,3.784,10.372,15,0.203,12,0.162162162162162,74
PC,M,OGILVIE REEF,13076S,-13.541667,143.791667,RM,21,201213,2013,2013-02-05,31.926,3.156,2.254,1,0.016,30,0.491803278688525,61
PC,M,MAGPIE REEF,13087S,-13.775,143.833333,RM,21,201213,2013,2013-02-04,21.335,4.195,1.695,0,0,21,0.355932203389831,59
PC,M,13093A,13093A,-13.758333,143.991667,RM,21,201213,2013,2013-02-04,15.688,10.75,2.5,2,0.05,0,0,40
PC,M,13093A,13093A,-13.758333,143.991667,RMRAP,28,201920,2020,2019-12-08,7.105,3.816,0.789,0,0,1,0.0526315789473684,19
PC,M,HEDGE REEF,13108S,-13.908333,143.958333,RM,21,201213,2013,2013-02-03,20.179,9.005,2.27,6,0.061,47,0.479591836734694,98
PC,M,HEDGE REEF,13108S,-13.908333,143.958333,RMRAP,28,201920,2020,2019-12-08,2.875,3,1.063,0,0,8,0.2,40
PC,M,13124S,13124S,-13.866667,144.091667,RM,1,199293,1993,1992-12-11,18,,2.615,5,0.077,,,65
PC,M,13124S,13124S,-13.866667,144.091667,RM,2,199394,1994,1993-10-08,20.69,,0.517,0,0,,,58
PC,M,13124S,13124S,-13.866667,144.091667,RM,3,199495,1995,1994-10-10,15.385,,0.529,3,0.058,,,52
PC,M,13124S,13124S,-13.866667,144.091667,RM,4,199596,1996,1995-09-19,16.574,,1.25,3,0.056,,,54
PC,M,13124S,13124S,-13.866667,144.091667,RM,6,199798,1998,1997-10-25,13.958,6.25,0.792,5,0.083,,,60
PC,M,13124S,13124S,-13.866667,144.091667,RM,7,199899,1999,1998-10-22,23.495,11.481,1.667,0,0,,,54
PC,M,13124S,13124S,-13.866667,144.091667,RM,8,199900,2000,1999-10-12,22.807,10.658,2.412,2,0.035,,,57
PC,M,13124S,13124S,-13.866667,144.091667,RM,9,200001,2001,2000-07-25,20.593,6.78,1.864,14,0.237,,,59
PC,M,13124S,13124S,-13.866667,144.091667,RM,10,200102,2002,2001-07-11,24.147,6.905,2.381,6,0.095,,,63
PC,M,13124S,13124S,-13.866667,144.091667,RM,11,200203,2003,2002-07-21,17.984,3.468,2.5,1,0.016,,,62
PC,M,13124S,13124S,-13.866667,144.091667,RM,12,200304,2004,2003-09-07,16.708,10.875,2.458,3,0.05,,,60
PC,M,13124S,13124S,-13.866667,144.091667,RM,13,200405,2005,2004-09-05,20.223,5.402,0.938,3,0.054,,,56
PC,M,13124S,13124S,-13.866667,144.091667,RAP,14,200506,2006,2005-10-10,18.934,7.5,2.336,0,0,8,0.131147540983607,61
PC,M,13124S,13124S,-13.866667,144.091667,RM,21,201213,2013,2013-02-02,30.484,3.952,2.46,4,0.065,2,0.032258064516129,62
PC,M,13124S,13124S,-13.866667,144.091667,RM,23,201415,2015,2014-12-02,25.357,7.381,2.183,26,0.413,11,0.174603174603175,63
PC,M,13124S,13124S,-13.866667,144.091667,RM,25,201617,2017,2016-08-17,20.299,6.831,2.43,7,0.099,7,0.0985915492957746,71
PC,M,13124S,13124S,-13.866667,144.091667,RM,27,201819,2019,2019-01-10,19.228,5.551,2.243,0,0,0,0,68
PC,M,13124S,13124S,-13.866667,144.091667,RMRAP,28,201920,2020,2019-12-08,20.544,4.718,1.008,8,0.129,3,0.0483870967741935,62
PC,M,13124S,13124S,-13.866667,144.091667,RM,29,202021,2021,2020-12-17,24.978,9.655,1.509,0,0,9,0.155172413793103,58
PC,M,13124S,13124S,-13.866667,144.091667,RM,30,202122,2022,2021-10-14,31.438,10.208,0.708,0,0,14,0.233333333333333,60
PC,M,GRUB REEF(14003),14003S,-14.008333,143.991667,RM,21,201213,2013,2013-02-03,43.301,4.808,2.212,1,0.013,53,0.679487179487179,78
PC,M,CORBETT REEF,14016S,-14,144.108333,RM,21,201213,2013,2013-02-02,15.452,2.69,2.262,24,0.229,71,0.676190476190476,105
PC,M,CORBETT REEF,14016S,-14,144.108333,RM,27,201819,2019,2019-01-10,14.1,2.5,2.45,0,0,85,0.85,100
PC,M,CORBETT REEF,14016S,-14,144.108333,RMRAP,28,201920,2020,2019-12-06,10.3,2.375,1.075,0,0,50,0.5,100
PC,M,CORBETT REEF,14016S,-14,144.108333,RM,29,202021,2021,2020-12-18,25.052,2.474,1.933,0,0,79,0.814432989690722,97
PC,M,CORBETT REEF,14016S,-14,144.108333,RM,30,202122,2022,2021-10-24,30.462,2.717,0.462,0,0,46,0.5,92
PC,O,13040S,13040S,-13.266667,143.941667,RM,2,199394,1994,1993-10-07,34.671,,1.776,0,0,,,38
PC,O,13040S,13040S,-13.266667,143.941667,RM,8,199900,2000,1999-10-11,35.556,7.083,2.431,0,0,,,36
PC,O,13040S,13040S,-13.266667,143.941667,RM,11,200203,2003,2002-07-18,31.25,5.5,2.5,0,0,,,40
PC,O,13040S,13040S,-13.266667,143.941667,RAP,14,200506,2006,2005-10-07,10.174,3.256,2.151,0,0,79,1.83720930232558,43
PC,O,13040S,13040S,-13.266667,143.941667,RM,27,201819,2019,2019-01-16,27.436,2.821,2.5,0,0,61,1.56410256410256,39
PC,O,13040S,13040S,-13.266667,143.941667,RMRAP,28,201920,2020,2019-12-02,16.556,4.49,1.122,0,0,49,1,49
PC,O,13040S,13040S,-13.266667,143.941667,RM,29,202021,2021,2020-12-15,35.25,6.833,1.722,0,0,26,0.577777777777778,45
PC,O,SAND BANK NO 8 REEF,13056S,-13.358333,143.958333,RM,1,199293,1993,1992-12-12,34.911,,2.321,0,0,,,28
PC,O,SAND BANK NO 8 REEF,13056S,-13.358333,143.958333,RM,4,199596,1996,1995-09-26,34.125,,1.375,0,0,,,20
PC,O,SAND BANK NO 8 REEF,13056S,-13.358333,143.958333,RM,7,199899,1999,1998-10-23,27.4,10.1,2.2,0,0,,,25
PC,O,SAND BANK NO 8 REEF,13056S,-13.358333,143.958333,RM,27,201819,2019,2019-01-16,19.135,3.654,2.404,0,0,19,0.730769230769231,26
PC,O,SAND BANK NO 8 REEF,13056S,-13.358333,143.958333,RM,29,202021,2021,2020-12-15,24.75,4,1,0,0,20,0.571428571428571,35
PC,O,CREECH REEF (NORTH),13118A,-13.625,144.108333,RM,3,199495,1995,1994-10-04,37.463,,1.029,0,0,,,34
PC,O,CREECH REEF (NORTH),13118A,-13.625,144.108333,RM,6,199798,1998,1997-10-25,36.571,3.643,0.5,0,0,,,35
PC,O,CREECH REEF (NORTH),13118A,-13.625,144.108333,RM,9,200001,2001,2000-07-26,33.243,7.568,2.432,0,0,,,37
PC,O,CREECH REEF (NORTH),13118A,-13.625,144.108333,RM,23,201415,2015,2014-12-02,53.864,4.091,1.932,0,0,14,0.318181818181818,44
PC,O,CREECH REEF (NORTH),13118A,-13.625,144.108333,RM,25,201617,2017,2016-08-20,32.256,4.512,6.22,0,0,14,0.341463414634146,41
PC,O,CREECH REEF (NORTH),13118A,-13.625,144.108333,RM,27,201819,2019,2019-01-15,34.943,3.864,2.5,2,0.045,17,0.386363636363636,44
PC,O,CREECH REEF (NORTH),13118A,-13.625,144.108333,RMRAP,28,201920,2020,2019-12-02,39.189,3.716,1.554,0,0,14,0.378378378378378,37
PC,O,CREECH REEF (NORTH),13118A,-13.625,144.108333,RM,29,202021,2021,2020-12-16,38.993,7.639,1.319,0,0,13,0.361111111111111,36
PC,O,13121S,13121S,-13.783333,144.266667,RM,2,199394,1994,1993-10-08,14.926,,0.368,0,0,,,34
PC,O,13121S,13121S,-13.783333,144.266667,RM,8,199900,2000,1999-10-12,17.927,14.39,1.646,0,0,,,41
PC,O,13121S,13121S,-13.783333,144.266667,RAP,14,200506,2006,2005-10-10,15.385,9.936,1.923,0,0,65,1.66666666666667,39
PC,O,13121S,13121S,-13.783333,144.266667,RM,23,201415,2015,2014-12-02,25.11,5.662,0.956,0,0,20,0.588235294117647,34
PC,O,13121S,13121S,-13.783333,144.266667,RM,25,201617,2017,2016-08-20,11.477,3.807,8.523,0,0,23,0.522727272727273,44
PC,O,13121S,13121S,-13.783333,144.266667,RM,27,201819,2019,2019-01-09,8.397,5.064,2.051,0,0,12,0.307692307692308,39
PC,O,13121S,13121S,-13.783333,144.266667,RM,29,202021,2021,2020-12-16,22.386,6.288,0.53,0,0,13,0.393939393939394,33
PC,O,RODDA REEF,13127S,-13.925,144.366667,RM,1,199293,1993,1992-12-11,29.457,,1.848,0,0,,,46
PC,O,RODDA REEF,13127S,-13.925,144.366667,RM,2,199394,1994,1993-10-09,27.5,,1.181,0,0,,,36
PC,O,RODDA REEF,13127S,-13.925,144.366667,RM,3,199495,1995,1994-10-04,21.875,,0.909,0,0,,,44
PC,O,RODDA REEF,13127S,-13.925,144.366667,RM,4,199596,1996,1995-09-18,35.5,,1.214,1,0.029,,,35
PC,O,RODDA REEF,13127S,-13.925,144.366667,RM,6,199798,1998,1997-10-26,29.893,6.286,1.643,0,0,,,35
PC,O,RODDA REEF,13127S,-13.925,144.366667,RM,7,199899,1999,1998-10-22,38.625,13,2.25,0,0,,,40
PC,O,RODDA REEF,13127S,-13.925,144.366667,RM,8,199900,2000,1999-10-12,40.197,10.789,2.5,0,0,,,38
PC,O,RODDA REEF,13127S,-13.925,144.366667,RM,9,200001,2001,2000-07-25,42.571,7.857,2.286,2,0.057,,,35
PC,O,RODDA REEF,13127S,-13.925,144.366667,RM,10,200102,2002,2001-07-11,37.171,10.395,2.368,17,0.447,,,38
PC,O,RODDA REEF,13127S,-13.925,144.366667,RM,12,200304,2004,2003-09-07,27.604,10.972,2.778,41,1.139,,,36
PC,O,RODDA REEF,13127S,-13.925,144.366667,RM,13,200405,2005,2004-09-05,22.049,10.139,1.806,6,0.167,,,36
PC,O,RODDA REEF,13127S,-13.925,144.366667,RAP,14,200506,2006,2005-10-10,12.763,12.697,2.434,0,0,36,0.947368421052632,38
PC,O,RODDA REEF,13127S,-13.925,144.366667,RM,23,201415,2015,2014-12-03,35.068,7.365,1.824,0,0,18,0.486486486486486,37
PC,O,RODDA REEF,13127S,-13.925,144.366667,RM,25,201617,2017,2016-08-19,24.716,4.545,3.068,0,0,14,0.318181818181818,44
PC,O,RODDA REEF,13127S,-13.925,144.366667,RM,27,201819,2019,2019-01-07,26.969,4.5,2.5,0,0,16,0.4,40
PC,O,RODDA REEF,13127S,-13.925,144.366667,RM,29,202021,2021,2020-12-19,40.208,8.542,2.222,0,0,8,0.222222222222222,36
PC,O,RODDA REEF,13127S,-13.925,144.366667,RM,30,202122,2022,2021-10-23,52.195,11.402,1.402,0,0,13,0.317073170731707,41
PC,O,DAVIE REEF,13130S,-13.975,144.458333,RM,3,199495,1995,1994-10-03,11.964,,0.417,0,0,,,42
PC,O,DAVIE REEF,13130S,-13.975,144.458333,RM,6,199798,1998,1997-10-26,26.364,3.068,0.909,0,0,,,44
PC,O,DAVIE REEF,13130S,-13.975,144.458333,RM,9,200001,2001,2000-07-25,30.994,3.295,2.273,1,0.023,,,44
PC,O,DAVIE REEF,13130S,-13.975,144.458333,RM,12,200304,2004,2003-09-07,29.762,3.452,3.095,106,2.524,,,42
PC,O,DAVIE REEF,13130S,-13.975,144.458333,RM,23,201415,2015,2014-12-03,35.75,3.056,2.222,0,0,34,0.755555555555556,45
PC,O,DAVIE REEF,13130S,-13.975,144.458333,RM,25,201617,2017,2016-12-08,25.058,2.965,2.035,0,0,12,0.27906976744186,43
PC,O,DAVIE REEF,13130S,-13.975,144.458333,RM,27,201819,2019,2019-01-07,27.5,3.578,2.5,1,0.02,19,0.372549019607843,51
PC,O,DAVIE REEF,13130S,-13.975,144.458333,RMRAP,28,201920,2020,2019-12-06,24.439,2.806,1.122,0,0,21,0.428571428571429,49
PC,O,DAVIE REEF,13130S,-13.975,144.458333,RM,29,202021,2021,2020-12-19,32.358,3.636,1.705,0,0,18,0.409090909090909,44
PC,O,DAVIE REEF,13130S,-13.975,144.458333,RM,30,202122,2022,2021-10-13,38.169,4.128,0.523,0,0,15,0.348837209302326,43
PC,O,TYDEMAN REEF,13133S,-13.983333,144.516667,RM,1,199293,1993,1992-12-11,7.459,,1.557,0,0,,,61
PC,O,TYDEMAN REEF,13133S,-13.983333,144.516667,RM,4,199596,1996,1995-09-18,20.862,,0.862,0,0,,,58
PC,O,TYDEMAN REEF,13133S,-13.983333,144.516667,RM,7,199899,1999,1998-10-22,31.412,3.981,1.806,0,0,,,54
PC,O,TYDEMAN REEF,13133S,-13.983333,144.516667,RM,10,200102,2002,2001-07-11,30.82,2.91,2.5,0,0,,,61
PC,O,TYDEMAN REEF,13133S,-13.983333,144.516667,RM,13,200405,2005,2004-09-05,26.042,2.576,2.311,0,0,,,66
PC,O,TYDEMAN REEF,13133S,-13.983333,144.516667,RM,29,202021,2021,2020-12-01,23.404,3.808,1.423,0,0,10,0.153846153846154,65
PC,O,TYDEMAN REEF,13133S,-13.983333,144.516667,RM,30,202122,2022,2021-10-11,36.404,4.561,0.439,0,0,20,0.350877192982456,57
PC,O,SAND BANK NO 1 REEF,14045S,-14.191667,144.916667,RM,1,199293,1993,1992-12-10,18.158,,0.789,0,0,,,38
PC,O,SAND BANK NO 1 REEF,14045S,-14.191667,144.916667,RM,4,199596,1996,1995-09-27,24.421,,0.671,0,0,,,41
PC,O,SAND BANK NO 1 REEF,14045S,-14.191667,144.916667,RM,7,199899,1999,1998-10-21,34.697,15,1.894,0,0,,,33
PC,O,SAND BANK NO 1 REEF,14045S,-14.191667,144.916667,RM,10,200102,2002,2001-07-03,31.944,12.986,2.361,0,0,,,36
PC,O,SAND BANK NO 1 REEF,14045S,-14.191667,144.916667,RM,13,200405,2005,2004-09-06,24.324,13.446,1.351,0,0,,,37
PC,O,SAND BANK NO 1 REEF,14045S,-14.191667,144.916667,RM,27,201819,2019,2019-01-05,14.464,4.048,2.5,0,0,35,0.833333333333333,42
PC,O,SAND BANK NO 1 REEF,14045S,-14.191667,144.916667,RMRAP,28,201920,2020,2019-12-11,25.658,2.895,0.724,0,0,31,0.815789473684211,38
PC,O,SAND BANK NO 1 REEF,14045S,-14.191667,144.916667,RM,29,202021,2021,2020-12-19,32.5,6.389,1.278,0,0,17,0.377777777777778,45
PC,O,SAND BANK NO 1 REEF,14045S,-14.191667,144.916667,RM,30,202122,2022,2021-10-25,52.928,7.632,0.592,0,0,74,1.94736842105263,38
PO,I,PRUDHOE ISLAND REEF,21031S,-21.333333,149.691667,RM,9,200001,2001,2000-09-21,13.688,2.5,1.5,0,0,,,40
PO,I,KNIGHT REEF,21039S,-21.45,149.708333,RM,9,200001,2001,2000-09-21,3.462,2.308,0.962,0,0,,,26
PO,I,TEMPLE ISLAND REEF,21308S,-21.608333,149.483333,RM,9,200001,2001,2000-09-20,3.214,4.048,0.238,0,0,,,21
PO,I,CURLEW REEF,21334S,-21.6,149.783333,RM,9,200001,2001,2000-09-19,1.862,1.702,0.106,0,0,,,47
PO,I,TEMPLE SHOAL,21340S,-21.6,149.5,RM,9,200001,2001,2000-09-20,6.563,2.5,0,0,0,,,8
PO,I,PINE PEAK REEF,21386S,-21.516667,150.258333,RM,9,200001,2001,2000-09-19,6.912,3.015,0.882,0,0,,,34
PO,M,CONDER REEF,19219S,-19.916667,150.2,RM,2,199394,1994,1994-04-08,36.066,,2.206,6,0.088,,,68
PO,M,CONDER REEF,19219S,-19.916667,150.2,RM,8,199900,2000,2000-03-14,28.75,6.066,2.169,0,0,,,68
PO,M,CONDER REEF,19219S,-19.916667,150.2,RM,11,200203,2003,2002-11-29,37.421,6.746,1.627,1,0.016,,,63
PO,M,CONDER REEF,19219S,-19.916667,150.2,RM,21,201213,2013,2012-09-09,4.928,3.333,0.906,0,0,21,0.304347826086957,69
PO,M,EDGELL REEFS (NO 5),20112S,-20.141667,149.941667,RM,2,199394,1994,1994-04-10,30.875,,1.25,0,0,,,80
PO,M,EDGELL REEFS (NO 5),20112S,-20.141667,149.941667,RM,8,199900,2000,2000-03-17,17.917,3.09,1.701,0,0,,,72
PO,M,EDGELL REEFS (NO 5),20112S,-20.141667,149.941667,RM,11,200203,2003,2002-11-29,14.122,2.939,1.791,0,0,,,74
PO,M,EDGELL REEFS (NO 5),20112S,-20.141667,149.941667,RM,15,200607,2007,2006-11-08,20.676,2.905,2.027,0,0,114,1.54054054054054,74
PO,M,EDGELL REEFS (NO 5),20112S,-20.141667,149.941667,RM,21,201213,2013,2012-09-08,8.938,2.688,0.719,0,0,168,2.1,80
PO,M,CANNAN REEF,20144S,-20.483333,150.141667,RM,1,199293,1993,1993-02-13,49.881,,4.286,0,0,,,21
PO,M,CANNAN REEF,20144S,-20.483333,150.141667,RM,7,199899,1999,1999-03-16,31.938,4,2.375,0,0,,,20
PO,M,CANNAN REEF,20144S,-20.483333,150.141667,RM,10,200102,2002,2001-08-02,25.893,2.738,2.143,0,0,,,21
PO,M,CANNAN REEF,20144S,-20.483333,150.141667,RM,13,200405,2005,2004-12-05,21.522,2.5,2.283,19,0.826,,,23
PO,M,CANNAN REEF,20144S,-20.483333,150.141667,RM,25,201617,2017,2017-02-24,24.226,2.5,2.5,0,0,46,2.19047619047619,21
PO,M,PACKER REEFS,20145S,-20.483333,150.208333,RM,2,199394,1994,1994-04-09,51.538,,2.404,1,0.038,,,26
PO,M,PACKER REEFS,20145S,-20.483333,150.208333,RM,5,199697,1997,1997-04-22,39.297,,2.031,0,0,,,32
PO,M,PACKER REEFS,20145S,-20.483333,150.208333,RM,8,199900,2000,2000-03-16,49.183,4.615,2.212,0,0,,,26
PO,M,PACKER REEFS,20145S,-20.483333,150.208333,RM,11,200203,2003,2002-09-21,42.885,2.5,2.885,0,0,,,26
PO,M,PACKER REEFS,20145S,-20.483333,150.208333,RM,15,200607,2007,2007-03-31,29.423,2.5,2.5,0,0,7,0.269230769230769,26
PO,M,PACKER REEFS,20145S,-20.483333,150.208333,RM,21,201213,2013,2012-09-07,32.667,2.417,1.917,0,0,6,0.2,30
PO,M,CREDLIN REEFS (EAST),20287S,-20.541667,149.95,RM,1,199293,1993,1993-02-13,54.234,,3.629,0,0,,,62
PO,M,CREDLIN REEFS (EAST),20287S,-20.541667,149.95,RM,2,199394,1994,1994-04-10,45.587,,1.888,0,0,,,49
PO,M,CREDLIN REEFS (EAST),20287S,-20.541667,149.95,RM,3,199495,1995,1995-02-20,48.563,,1.667,0,0,,,60
PO,M,CREDLIN REEFS (EAST),20287S,-20.541667,149.95,RM,4,199596,1996,1996-02-25,49.913,,2.326,0,0,,,43
PO,M,CREDLIN REEFS (EAST),20287S,-20.541667,149.95,RM,6,199798,1998,1998-03-07,34.759,3.246,2.5,4,0.07,,,57
PO,M,CREDLIN REEFS (EAST),20287S,-20.541667,149.95,RM,7,199899,1999,1999-03-16,23.75,2.5,1.814,0,0,,,51
PO,M,CREDLIN REEFS (EAST),20287S,-20.541667,149.95,RM,8,199900,2000,2000-03-16,25.525,2.85,2.45,1,0.02,,,50
PO,M,CREDLIN REEFS (EAST),20287S,-20.541667,149.95,RM,9,200001,2001,2000-09-02,22.5,2.783,1.557,1,0.019,,,53
PO,M,CREDLIN REEFS (EAST),20287S,-20.541667,149.95,RM,10,200102,2002,2001-08-02,31.832,4.828,2.328,9,0.155,,,58
PO,M,CREDLIN REEFS (EAST),20287S,-20.541667,149.95,RM,11,200203,2003,2002-09-21,14.541,2.602,2.5,7,0.143,,,49
PO,M,CREDLIN REEFS (EAST),20287S,-20.541667,149.95,RM,12,200304,2004,2003-10-17,9.67,3.538,2.358,29,0.547,,,53
PO,M,CREDLIN REEFS (EAST),20287S,-20.541667,149.95,RM,13,200405,2005,2004-12-05,10.046,2.593,2.731,82,1.519,,,54
PO,M,CREDLIN REEFS (EAST),20287S,-20.541667,149.95,RAP,14,200506,2006,2006-01-03,3.418,2.704,2.194,351,7.163,72,1.46938775510204,49
PO,M,CREDLIN REEFS (EAST),20287S,-20.541667,149.95,RM,15,200607,2007,2007-03-31,3.112,2.602,1.378,0,0,5,0.102040816326531,49
PO,M,CREDLIN REEFS (EAST),20287S,-20.541667,149.95,RM,19,201011,2011,2011-03-11,3.833,4.111,0.444,0,0,19,0.422222222222222,45
PO,M,CREDLIN REEFS (EAST),20287S,-20.541667,149.95,RM,21,201213,2013,2012-09-07,6.471,3.922,0.588,0,0,5,0.0980392156862745,51
PO,M,CREDLIN REEFS (EAST),20287S,-20.541667,149.95,RM,23,201415,2015,2015-01-27,15.686,2.598,0.735,0,0,6,0.117647058823529,51
PO,M,CREDLIN REEFS (EAST),20287S,-20.541667,149.95,RAP,24,201516,2016,2015-10-18,20.259,2.888,0.56,0,0,12,0.206896551724138,58
PO,M,CREDLIN REEFS (EAST),20287S,-20.541667,149.95,RM,25,201617,2017,2017-02-24,26.409,5.136,2.5,0,0,19,0.345454545454545,55
PO,M,CREDLIN REEFS (EAST),20287S,-20.541667,149.95,RM,27,201819,2019,2019-04-17,13.255,2.594,0.519,0,0,16,0.30188679245283,53
PO,M,CREDLIN REEFS (EAST),20287S,-20.541667,149.95,RM,29,202021,2021,2021-02-14,12.287,3.351,0.851,0,0,5,0.106382978723404,47
PO,M,CREAL REEF,20297S,-20.533333,150.383333,RM,2,199394,1994,1994-04-09,74.762,,2.5,1,0.048,,,21
PO,M,CREAL REEF,20297S,-20.533333,150.383333,RM,5,199697,1997,1997-04-22,53.026,,2.5,0,0,,,19
PO,M,CREAL REEF,20297S,-20.533333,150.383333,RM,8,199900,2000,2000-03-16,50.972,3.611,2.5,0,0,,,18
PO,M,CREAL REEF,20297S,-20.533333,150.383333,RM,11,200203,2003,2002-09-21,56.042,3.75,3.056,0,0,,,18
PO,M,CREAL REEF,20297S,-20.533333,150.383333,RM,15,200607,2007,2007-03-31,68.49,4.792,2.5,3,0.125,4,0.166666666666667,24
PO,M,CREAL REEF,20297S,-20.533333,150.383333,RM,17,200809,2009,2009-03-24,14,1.5,2.6,0,0,2,0.08,25
PO,M,CREAL REEF,20297S,-20.533333,150.383333,RM,21,201213,2013,2012-09-08,5.714,5.238,1.667,10,0.476,17,0.80952380952381,21
PO,M,CREAL REEF,20297S,-20.533333,150.383333,RM,25,201617,2017,2017-02-22,15.263,8.026,2.368,0,0,16,0.842105263157895,19
PO,M,CREAL REEF,20297S,-20.533333,150.383333,RM,27,201819,2019,2019-04-17,25.45,3.9,0.8,0,0,13,0.52,25
PO,M,CREAL REEF,20297S,-20.533333,150.383333,RM,29,202021,2021,2021-02-13,47.596,3.365,0.962,0,0,14,0.538461538461538,26
PO,M,BRIGGS REEF (NO 4),20299D,-20.6,150.441667,RM,3,199495,1995,1995-02-18,42.917,,1.944,1,0.111,,,9
PO,M,BRIGGS REEF (NO 4),20299D,-20.6,150.441667,RM,6,199798,1998,1998-03-07,45.156,3.125,2.5,1,0.125,,,8
PO,M,BRIGGS REEF (NO 4),20299D,-20.6,150.441667,RM,9,200001,2001,2000-09-01,44.219,2.5,2.5,4,0.5,,,8
PO,M,BRIGGS REEF (NO 4),20299D,-20.6,150.441667,RM,12,200304,2004,2003-10-18,18.889,2.5,2.5,2,0.222,,,9
PO,M,BRIGGS REEF (NO 4),20299D,-20.6,150.441667,RM,17,200809,2009,2009-03-24,17.5,0.5,2.25,0,0,1,0.1,10
PO,M,BRIGGS REEF (NO 4),20299D,-20.6,150.441667,RM,23,201415,2015,2015-01-27,29.167,2.5,1.944,0,0,2,0.222222222222222,9
PO,M,TERN REEF(20309),20309S,-20.908333,150.033333,RAP,14,200506,2006,2006-07-02,38.657,3.889,2.5,0,0,13,0.481481481481481,27
PO,M,TERN REEF(20309),20309S,-20.908333,150.033333,RAP,16,200708,2008,2008-06-20,46.208,2.5,2.583,141,4.7,36,1.2,30
PO,M,TERN REEF(20309),20309S,-20.908333,150.033333,RAP,18,200910,2010,2010-02-20,26,3.167,3,19,0.633,19,0.633333333333333,30
PO,M,TERN REEF(20309),20309S,-20.908333,150.033333,RAP,20,201112,2012,2012-01-20,19.567,5.962,2.019,0,0,12,0.461538461538462,26
PO,M,TERN REEF(20309),20309S,-20.908333,150.033333,RAP,22,201314,2014,2014-04-23,17.266,5.547,2.969,0,0,42,1.3125,32
